ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
24535,106,37,9,12.46,30.13,1045.82,28.29,-13.08,41.37,19.82,-4.56,21.27,-4.56,280,71,1,93.78,168,5,155,5.00,70.00,508.98,1317.90,508.98,808.92,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
27765,113.08,43.79,3.49,12.68,23.32,1515.23,28.32,-26.06,54.38,21.12,-16.23,21.12,-16.23,193,53,1,112.06,133,4,133,4.00,52.00,360.84,867.34,360.84,506.50,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27752,112.63,43.54,3.69,12.84,23.66,1504.12,28.62,-25.64,54.27,21.24,-15.82,21.24,-15.82,186,51,1,109.53,126,4,126,4.00,50.00,348.55,882.09,348.55,533.54,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27763,113.14,43.79,3.49,12.68,23.32,1515.23,28.32,-26.06,54.38,21.12,-16.23,21.12,-16.23,193,53,1,112.06,133,4,133,4.00,52.00,360.84,867.34,360.84,506.50,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27756,112.75,43.64,3.50,12.53,23.35,1495.20,28.15,-25.52,53.67,20.96,-15.89,20.96,-15.89,191,52,1,109.25,129,4,129,4.00,51.00,357.33,868.08,357.33,510.74,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27761,112.90,43.74,3.48,12.78,23.36,1522.34,28.45,-26.24,54.69,21.20,-16.32,21.20,-16.32,190,52,1,111.82,131,4,131,4.00,51.00,355.58,866.61,355.58,511.03,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27754,112.68,43.60,3.69,12.84,23.66,1504.12,28.62,-25.64,54.27,21.24,-15.82,21.24,-15.82,186,51,1,109.53,126,4,126,4.00,50.00,348.55,882.09,348.55,533.54,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27755,112.72,43.61,3.69,12.84,23.66,1504.12,28.62,-25.64,54.27,21.24,-15.82,21.24,-15.82,186,51,1,109.53,126,4,126,4.00,50.00,348.55,882.09,348.55,533.54,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20621,112,43,4.27,13.45,25.53,1407.63,28.78,-23.91,52.69,20.77,-14.02,20.77,-14.02,179,52,1,110.80,121,4,121,4.00,51.00,336.19,925.67,336.19,589.48,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27753,112.66,43.55,3.69,12.84,23.66,1504.12,28.62,-25.64,54.27,21.24,-15.82,21.24,-15.82,186,51,1,109.53,126,4,126,4.00,50.00,348.55,882.09,348.55,533.54,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
24547,112.18,34.66,14.38,11.59,31.18,935.19,31.72,-5.43,37.16,23.87,2.34,25.58,2.34,620,141,6,80.34,335,22,306,22.00,135.00,1012.39,1793.34,1012.39,780.95,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26569,82.50,28,22.71,12.04,45.56,552.75,34.05,7.63,26.42,26.67,21.33,28.02,14.86,1549,486,2,133.62,1148,28,767,37.00,484.00,1927.41,2400.57,1927.41,473.16,0.00,C:EU,In,In,In,Out,In,Out,Out,Out,Out,Out,Out
29083,100.23,18.93,25.30,10.13,54.78,275.95,33.02,14.53,18.49,26.68,21.47,28.09,21.47,1111,219,4,84.40,579,19,368,19.00,215.00,1565.37,2534.92,1565.37,969.55,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
28227,111.58,42.01,3.91,13.31,26.86,1306.63,26.96,-22.59,49.55,19.09,-13.12,19.09,-13.12,214,68,1,114.51,145,5,145,5.00,67.00,397.39,898.48,397.39,501.09,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
21670,69.15,29.03,23.71,14.76,41.39,792.33,40.22,4.57,35.65,32.05,18.94,32.16,12.99,189,49,3,90.30,108,13,70,30.00,46.00,353.82,2455.62,353.82,2101.80,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
29086,102.28,15.03,27.27,9.44,57.89,219.93,34.56,18.26,16.30,27.45,24.64,29.49,24.09,1036,214,3,78.66,496,26,251,35.00,211.00,1492.11,2619.79,1492.11,1127.68,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
20628,112.74,42.37,4.64,12.43,25.92,1297.48,27.25,-20.70,47.95,19.89,-9.98,19.89,-12.08,225,62,1,108.53,150,6,150,6.00,61.00,416.33,954.09,416.33,537.76,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
24920,103.75,35.83,6.81,12.35,32.34,935.69,24.46,-13.75,38.20,16.37,-5.44,17.76,-5.44,425,91,1,89.80,238,5,227,5.00,90.00,737.63,1129.37,737.63,391.74,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
20627,96.83,37.10,4.17,14.54,34.48,1002.43,24.75,-17.43,42.18,15.85,-7.81,15.85,-8.63,94,24,0,100.54,64,2,64,3.00,24.00,181.52,918.07,181.52,736.55,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20631,106.20,37.99,9.16,11.78,28.38,1072.27,28.65,-12.87,41.52,20.20,-4.90,21.55,-4.90,213,58,1,95.81,130,4,121,4.00,57.00,395.66,1331.99,395.66,936.33,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
