ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
27755,112.72,43.61,14.04,16.82,30.22,1485.55,44.47,-11.19,55.66,32.78,-3.17,32.78,-3.17,190,52,1,108.77,128,4,128,4.00,51.00,355.58,1764.04,355.58,1408.46,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20621,112,43,14.77,18.47,32.79,1411.36,45.75,-10.56,56.32,32.72,-1.52,32.72,-1.52,182,52,1,109.76,122,5,122,5.00,51.00,341.49,1826.66,341.49,1485.16,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27753,112.66,43.55,14.22,17.16,30.45,1494.06,44.98,-11.39,56.37,33.06,-3.12,33.06,-3.12,185,51,1,109.04,125,4,125,4.00,50.00,346.78,1779.58,346.78,1432.79,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
24547,112.18,34.66,23.59,17.01,44.75,861.11,42.38,4.36,38.02,32.42,13.36,33.03,13.36,374,64,6,55.83,154,23,150,23.00,58.00,659.71,2449.23,659.71,1789.52,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26569,82.50,28,21.75,17.95,57.22,445.63,37.01,5.64,31.37,25.78,15.99,25.78,15.62,1297,406,6,121.16,879,33,879,41.00,400.00,1732.05,2343.90,1732.05,611.85,0.00,C:EU,In,In,In,Out,In,Out,Out,Out,Out,Out,Out
29083,100.23,18.93,23.46,8.11,48.94,226.41,30.75,14.19,16.56,24.78,20.54,25.68,20.54,1076,201,4,82.73,544,19,368,19.00,197.00,1531.64,2442.24,1531.64,910.60,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
28227,111.58,42.01,14.21,17.77,34.21,1282.01,42.42,-9.52,51.94,30.26,-0.55,30.26,-0.55,205,64,1,112.08,137,5,137,5.00,63.00,381.79,1778.72,381.79,1396.93,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
21670,69.15,29.03,27.21,23.95,56.29,724.29,46.71,4.16,42.55,34.83,28.92,34.95,17.63,131,49,0,145.46,108,2,59,6.00,49.00,249.92,2617.41,249.92,2367.49,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
29086,102.28,15.03,26.19,9.91,64.81,158.74,32.76,17.47,15.29,26.93,24.65,27.64,24.07,1019,214,3,78.99,489,26,325,35.00,211.00,1475.00,2575.03,1475.00,1100.04,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
20628,112.74,42.37,15.45,17.65,33.20,1333.33,44.61,-8.56,53.17,32.38,0.32,32.38,0.32,209,59,1,106.67,138,5,138,5.00,58.00,388.73,1883.93,388.73,1495.20,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
24920,103.75,35.83,19.49,20.22,44.40,1000.53,44.66,-0.88,45.54,30.27,7.68,31.29,7.68,158,33,1,81.81,84,4,75,4.00,32.00,298.79,2195.72,298.79,1896.93,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
20627,96.83,37.10,21.50,25.36,45.51,1095.51,52.40,-3.33,55.73,35.68,15.17,35.68,9.45,35,11,0,107.48,28,0,28,1.00,11.00,68.92,2328.52,68.92,2259.60,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20631,106.20,37.99,19.80,18.82,40.69,1081.84,44.33,-1.92,46.24,32.25,7.11,32.56,7.11,168,33,1,79.49,91,4,82,4.00,32.00,316.67,2217.24,316.67,1900.58,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
23198,99,16.75,23.24,11.22,59.59,184.42,30.63,11.80,18.83,23.56,21.36,25.04,20.76,1001,181,4,81.14,472,21,265,51.00,177.00,1456.66,2430.25,1456.66,973.59,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
27705,70.18,23.24,27.29,24.10,58.35,452.05,47.43,6.12,41.31,28.27,23.42,32.91,21.22,364,173,0,169.69,314,0,39,0.00,173.00,644.12,2620.58,644.12,1976.47,0.00,C:EU,In,In,Out,Out,In,Out,Out,Out,Out,Out,Out
29071,103.22,36.77,17.99,20.77,45.74,993.77,42.93,-2.48,45.41,29.46,7.67,30.18,6.66,175,37,1,86.29,98,6,90,6.00,36.00,329.11,2086.40,329.11,1757.30,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24572,110.52,39.23,17.23,18.63,38.37,1144.96,42.71,-5.84,48.55,30.65,4.02,31.15,4.02,354,78,3,90.61,209,10,198,10.00,75.00,628.42,2027.95,628.42,1399.53,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24471,110.52,39.23,17.23,18.63,38.37,1144.96,42.71,-5.84,48.55,30.65,4.02,31.15,4.02,354,78,3,90.61,209,10,198,10.00,75.00,628.42,2027.95,628.42,1399.53,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
26501,103.50,35.48,18.95,19.59,45.68,941.17,42.27,-0.61,42.88,29.26,7.76,29.97,7.76,149,32,0,82.48,79,3,69,3.00,32.00,282.60,2157.33,282.60,1874.73,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
24921,103.73,35.85,17.82,19.37,45.28,948,41.26,-1.51,42.77,28.41,6.83,29.15,6.83,163,35,1,84.87,89,4,80,4.00,34.00,307.74,2073.50,307.74,1765.76,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
28216,95.11,20.11,20.33,10.87,52.40,316.85,29.01,8.27,20.74,21.06,18.04,24.27,16.14,764,130,1,83.63,359,8,248,12.00,129.00,1193.64,2253.18,1193.64,1059.54,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
