ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
28227,111.58,42.01,10.36,12.54,27.13,1246.91,33.31,-12.89,46.20,25.77,-1.56,25.77,-5.50,236,52,3,71.33,118,24,118,34.00,49.00,435.13,1438.41,435.13,1003.29,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
21670,69.15,29.03,25.53,15.44,37.12,865.19,47,5.41,41.59,33.65,17.02,35.43,14.16,112,39,0,101.94,53,12,51,26.00,39.00,215.01,2545.57,215.01,2330.56,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
29086,102.28,15.03,28.14,8.96,53.08,241.62,36.52,19.64,16.88,28.97,25.49,30.69,24.93,1239,280,1,86.87,654,25,354,61.00,279.00,1682.26,2652.86,1682.26,970.60,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
20628,112.74,42.37,10.98,12.56,26.37,1302.46,35.06,-12.56,47.62,27.29,-1.89,27.29,-5.38,235,50,2,65.43,109,31,109,43.00,48.00,433.43,1493.72,433.43,1060.29,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
24920,103.75,35.83,10.67,11.66,33.30,811.05,25.39,-9.62,35.01,19.92,-0,19.92,-0.20,599,123,2,89.72,331,12,331,21.00,121.00,984.48,1466.05,984.48,481.57,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
20627,96.83,37.10,5.43,15.24,34.59,973.19,26.55,-17.50,44.05,13.85,-4.14,15.83,-7.77,129,38,0,104.68,86,1,71,5.00,38.00,246.27,1016.28,246.27,770.01,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20631,106.20,37.99,15.59,11.13,28.03,1035.74,34.86,-4.84,39.70,26.40,6.02,28.05,2.28,298,68,1,91.81,172,7,170,12.00,67.00,538.58,1895.58,538.58,1357.01,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
23198,99,16.75,27.63,10.17,56.20,236.30,36.13,18.03,18.10,28.02,26.83,30.52,24.58,1204,241,2,94.42,607,8,215,68.00,239.00,1651.28,2633.79,1651.28,982.51,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
27705,70.18,23.24,27.87,12.63,42.95,524.06,42.44,13.04,29.40,30.17,22.79,33.65,20.56,557,254,0,168.35,482,1,255,15.00,254.00,927.48,2642.87,927.48,1715.39,0.00,C:EU,In,In,Out,Out,In,Out,Out,Out,Out,Out,Out
29071,103.22,36.77,7.85,11.87,35.21,754.38,22.24,-11.47,33.71,16.62,1.94,16.62,-2.21,612,137,4,93.98,360,16,360,25.00,133.00,1001.80,1217.77,1001.80,215.96,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24572,110.52,39.23,14.64,13.56,29.72,1142.12,37.33,-8.29,45.62,28.74,4.94,28.74,0.34,251,61,3,83.06,129,15,129,18.00,58.00,460.55,1815.59,460.55,1355.04,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24471,110.52,39.23,14.64,13.56,29.72,1142.12,37.33,-8.29,45.62,28.74,4.94,28.74,0.34,251,61,3,83.06,129,15,129,18.00,58.00,460.55,1815.59,460.55,1355.04,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
26501,103.50,35.48,9.78,11.30,33.88,741.20,23.98,-9.36,33.34,18.09,-0.14,18.09,-0.14,647,134,2,89.65,343,8,343,8.00,132.00,1047.71,1386.83,1047.71,339.12,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
24921,103.73,35.85,8.95,10.68,32.83,750.45,23.27,-9.28,32.54,17.69,-0.91,17.69,-0.95,593,121,3,90.56,334,13,334,22.00,118.00,976.44,1313.51,976.44,337.07,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
28216,95.11,20.11,28.44,10.42,49.99,330.98,38.44,17.58,20.85,29.50,25.70,32.18,23.83,725,154,0,103.46,407,1,239,3.00,154.00,1146.25,2663.67,1146.25,1517.42,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
