ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
27753,112.66,43.55,7.21,11.54,22.41,1442.14,30.52,-20.97,51.49,24.28,-2.24,24.28,-11.19,341,81,3,79.17,185,30,185,39.00,78.00,607.86,1163.09,607.86,555.23,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
24547,112.18,34.66,15.78,10.76,28.95,916.14,33.99,-3.17,37.16,25.71,4.33,27.35,4.33,565,91,4,68.95,264,22,262,22.00,87.00,938.46,1911.31,938.46,972.85,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26569,82.50,28,19.01,12.52,42.18,597.49,34.52,4.84,29.69,25.77,12.06,25.77,11.05,960,229,5,103.18,613,43,613,56.00,224.00,1414.07,2161.65,1414.07,747.58,0.00,C:EU,In,In,In,Out,In,Out,Out,Out,Out,Out,Out
29083,100.23,18.93,24.87,9.49,51.71,290.88,32.57,14.23,18.35,26.34,20.89,27.78,20.77,1160,228,4,81.05,609,28,354,50.00,224.00,1611.29,2514.45,1611.29,903.16,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
28227,111.58,42.01,8.22,11.75,25.53,1226.69,29.26,-16.78,46.04,22.61,0.38,22.61,-7.65,389,120,3,113.48,268,26,268,29.00,117.00,682.90,1249.75,682.90,566.85,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
21670,69.15,29.03,23.98,16.33,39.88,904.97,45.22,4.27,40.95,12.32,33.59,34.59,12.32,39,11,0,90.37,26,0,0,26.00,11.00,76.69,2469.79,76.69,2393.10,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
29086,102.28,15.03,26.90,8.77,54.47,239.06,34.03,17.93,16.10,27.74,24.11,29.28,23.38,1112,233,6,78.38,534,32,264,54.00,227.00,1566.32,2604.93,1566.32,1038.61,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
20628,112.74,42.37,9.02,11.84,24.94,1277.81,31.06,-16.44,47.49,24.22,-5.30,24.22,-7.32,386,123,2,110.35,258,26,258,31.00,121.00,678.28,1319.66,678.28,641.38,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
24920,103.75,35.83,7.58,9.81,28.69,849.39,22.29,-11.90,34.18,17.70,-3.45,17.70,-3.45,992,222,2,92.94,565,18,565,18.00,220.00,1194.59,1194.59,1447.41,0.00,252.82,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
20627,96.83,37.10,3.58,14.22,35.35,973.91,22.29,-17.94,40.24,14.30,-8.22,14.30,-9.21,156,45,0,126.57,123,0,123,0.00,45.00,295.20,873.96,295.20,578.76,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
