ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
24547,112.18,34.66,19.97,15.79,32.92,1168.63,43.99,-3.98,47.96,25.84,5.26,34.43,5.26,218,52,0,103.73,146,2,84,2.00,52.00,404.29,2228.89,404.29,1824.60,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
26569,82.50,28,25.20,14.30,36.32,920.56,44.82,5.45,39.37,34.08,12.93,35.39,12.93,552,195,0,136.20,438,10,355,10.00,195.00,920.59,2530.22,920.59,1609.63,0.00,C:EU,In,In,In,Out,In,Out,Out,Out,Out,Out,Out
29083,100.23,18.93,27.18,10.75,46.44,425.42,38.44,15.30,23.14,30.24,22.65,31.07,20.98,812,210,1,108.53,546,11,165,15.00,209.00,1250.30,2616.22,1250.30,1365.92,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
28227,111.58,42.01,8.80,12.14,24.68,1323.30,32.79,-16.39,49.18,24.94,9.95,24.94,-8.18,253,63,8,75.32,121,27,121,42.00,55.00,463.92,1300.34,463.92,836.42,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
21670,69.15,29.03,24.64,14.76,33.70,969.26,47.32,3.51,43.81,34.04,31.12,36,11.97,177,64,0,129.59,115,12,112,20.00,64.00,332.65,2503.21,332.65,2170.56,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
29086,102.28,15.03,28.27,9.13,51.78,231.38,37.44,19.81,17.63,29.12,24.99,30.83,24.99,1207,266,0,94.07,678,26,267,26.00,266.00,1653.96,2657.58,1653.96,1003.62,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
20628,112.74,42.37,9.56,12.06,24.20,1346.90,34.27,-15.55,49.82,26.21,10.48,26.21,-7.49,285,79,9,80.15,139,36,139,45.00,70.00,517.24,1367.33,517.24,850.09,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
24920,103.75,35.83,19.56,17.48,32.67,1292.39,45.64,-7.86,53.50,35.26,18.91,35.26,3.05,30,10,0,100.83,16,0,16,0.00,10.00,59.17,2200.61,59.17,2141.44,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
20627,96.83,37.10,23.43,16.30,30.72,1281.25,48.96,-4.11,53.06,31.57,12.71,38.33,7.13,13,4,0,59.53,7,0,5,0.00,4.00,25.78,2440.62,25.78,2414.83,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20631,106.20,37.99,15.39,13.68,26.55,1345.72,41.30,-10.22,51.52,31.86,-1.77,31.86,-1.77,84,43,0,147.71,55,3,55,3.00,43.00,162.75,1878.92,162.75,1716.18,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
23198,99,16.75,28.05,11,53.40,295.06,37.94,17.34,20.60,29.34,25.45,31.10,23.69,993,235,3,97.23,566,15,205,16.00,232.00,1448.44,2649.56,1448.44,1201.12,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
27705,70.18,23.24,27.40,13.09,37.17,693.79,45.31,10.10,35.21,31.73,20.72,35.42,18.08,536,240,0,176.55,491,1,254,4.00,240.00,898.38,2624.90,898.38,1726.52,0.00,C:EU,In,In,Out,Out,In,Out,Out,Out,Out,Out,Out
29071,103.22,36.77,16.85,16.79,33.03,1234.63,42,-8.85,50.85,32.22,16.24,32.22,1.29,33,15,0,118.78,23,0,23,0.00,15.00,65.02,1998.00,65.02,1932.98,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24572,110.52,39.23,14.08,14.60,28.17,1330.42,40.50,-11.34,51.85,30.54,-2.87,30.54,-2.87,113,39,2,96.82,64,9,64,9.00,37.00,216.86,1767.50,216.86,1550.64,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24471,110.52,39.23,14.08,14.60,28.17,1330.42,40.50,-11.34,51.85,30.54,-2.87,30.54,-2.87,113,39,2,96.82,64,9,64,9.00,37.00,216.86,1767.50,216.86,1550.64,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
26501,103.50,35.48,19.68,16.94,32.81,1235.37,45.20,-6.45,51.64,34.58,19.38,34.58,3.71,31,10,0,99.17,17,0,17,0.00,10.00,61.12,2208.96,61.12,2147.83,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
24921,103.73,35.85,17.63,16.56,32.48,1231.60,43.25,-7.73,50.99,32.81,17.32,32.81,1.99,29,10,0,103.26,16,0,16,0.00,10.00,57.22,2058.96,57.22,2001.74,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,Out
28216,95.11,20.11,27.28,12.44,42.12,634.03,41.57,12.03,29.54,31.77,20.42,33.49,18.25,297,57,0,93.82,162,1,58,2.00,57.00,536.94,2620.19,536.94,2083.25,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
