ID,LONG,LAT,rA,rB,rC,rD,rE,rF,rG,rH,rI,rAa,rAb,rCa,rCb,rAc,rBc,rCc,rHl,rHu
133016,70.585400,44.635100,2,1,3,2,0,2,3,1,2,2,2,3,3,3,0,2,1,1
133017,71.216600,44.635100,2,1,3,2,0,2,3,1,2,2,2,3,3,3,0,2,1,1
133018,71.847800,44.635100,2,1,3,2,0,2,3,1,2,2,2,3,3,3,0,2,1,1
133019,72.479000,44.635100,2,1,3,2,0,2,1,1,1,2,2,3,3,3,0,2,1,1
133020,73.110200,44.635100,2,1,3,2,0,2,1,1,2,2,2,3,3,3,0,2,1,1
133021,73.741400,44.635100,2,2,0,2,3,2,2,2,2,2,2,3,0,3,3,1,2,2
133022,74.372600,44.635100,2,2,0,2,3,2,2,2,2,2,2,3,0,3,3,1,2,2
133023,75.003800,44.635100,2,2,0,2,3,2,2,2,2,2,2,3,0,3,3,1,2,2
133024,75.635000,44.635100,2,2,0,2,3,2,2,2,2,2,2,3,0,3,3,1,2,2
133025,76.266200,44.635100,2,2,0,2,3,2,2,2,2,2,2,3,0,3,3,1,2,2
133026,76.897400,44.635100,2,2,0,2,3,2,2,2,2,2,2,3,0,3,3,1,2,2
133027,77.528600,44.635100,2,1,3,2,3,2,2,2,2,2,2,3,3,3,0,2,2,2
133028,78.159800,44.635100,2,1,3,2,3,2,2,2,2,2,2,3,3,3,0,2,2,2
133029,78.791000,44.635100,2,3,3,2,3,2,2,2,0,2,2,3,3,3,2,2,2,2
133030,79.422100,44.635100,2,3,3,2,3,2,1,3,0,2,2,3,3,3,2,2,1,3
133031,80.053300,44.635100,2,3,3,0,3,2,1,3,0,2,2,3,3,3,2,2,1,3
133032,80.684500,44.635100,2,3,3,0,3,2,1,3,0,2,2,3,3,3,2,2,1,3
133033,81.315700,44.635100,2,3,3,2,3,2,1,3,0,2,2,3,3,3,2,2,1,3
133034,81.946900,44.635100,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
133035,82.578100,44.635100,2,3,3,2,0,2,3,1,0,2,2,3,3,3,2,2,1,1
133036,83.209300,44.635100,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
133037,83.840500,44.635100,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
133038,84.471700,44.635100,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
133039,85.102900,44.635100,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
133040,85.734100,44.635100,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
133041,86.365300,44.635100,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
133042,86.996500,44.635100,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
133043,87.627700,44.635100,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
133044,88.258900,44.635100,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
133045,88.890100,44.635100,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
133046,89.521300,44.635100,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
133047,90.152500,44.635100,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
133048,90.783700,44.635100,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
133049,91.414900,44.635100,2,0,3,1,0,2,3,1,3,2,2,3,3,3,1,2,1,1
133050,92.046100,44.635100,2,0,3,1,0,2,3,1,3,2,2,3,3,3,1,2,1,1
133051,92.677300,44.635100,2,3,3,1,0,2,3,1,3,2,2,3,3,3,2,2,1,1
133052,93.308500,44.635100,2,3,3,1,0,2,3,1,3,2,2,3,3,3,2,2,1,1
133053,93.939700,44.635100,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
133054,94.570900,44.635100,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
133055,95.202100,44.635100,2,3,3,2,0,2,3,3,3,2,2,3,3,3,2,2,1,3
133056,95.833300,44.635100,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133057,96.464500,44.635100,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133058,97.095700,44.635100,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133061,98.989300,44.635100,2,3,3,2,1,2,3,3,3,2,2,3,3,3,2,2,1,3
133064,100.882900,44.635100,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
133065,101.514100,44.635100,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
133066,102.145300,44.635100,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
133067,102.776500,44.635100,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
133068,103.407700,44.635100,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133069,104.038800,44.635100,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133070,104.670000,44.635100,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133071,105.301200,44.635100,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
133072,105.932400,44.635100,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133073,106.563600,44.635100,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133074,107.194800,44.635100,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133075,107.826000,44.635100,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133076,108.457200,44.635100,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133077,109.088400,44.635100,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133078,109.719600,44.635100,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133079,110.350800,44.635100,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133080,110.982000,44.635100,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133081,111.613200,44.635100,2,3,3,1,0,2,3,1,3,2,2,3,3,3,2,2,1,1
133089,116.662800,44.635100,2,3,0,2,3,1,0,2,3,2,2,3,0,3,2,1,2,2
133090,117.294000,44.635100,2,3,0,2,3,1,0,2,3,2,2,3,0,3,2,1,2,2
133091,117.925200,44.635100,2,3,0,2,3,1,0,2,3,2,2,3,0,3,2,1,2,2
133092,118.556400,44.635100,2,3,2,2,3,1,0,0,3,2,2,1,2,3,2,3,2,0
133093,119.187600,44.635100,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
133094,119.818800,44.635100,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
133095,120.450000,44.635100,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
133096,121.081200,44.635100,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
133097,121.712400,44.635100,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
133098,122.343600,44.635100,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
133099,122.974800,44.635100,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
133100,123.606000,44.635100,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
133101,124.237200,44.635100,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
133102,124.868400,44.635100,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
133103,125.499600,44.635100,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
133104,126.130800,44.635100,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
133105,126.762000,44.635100,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
133106,127.393200,44.635100,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
133107,128.024400,44.635100,2,3,1,2,3,1,0,1,3,2,2,1,1,3,2,0,1,1
133108,128.655500,44.635100,2,3,1,2,3,1,0,3,3,2,2,1,1,3,2,0,1,3
133109,129.286700,44.635100,2,3,1,2,3,1,0,1,3,2,2,1,1,3,2,0,1,1
133110,129.917900,44.635100,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
133111,130.549100,44.635100,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
133112,131.180300,44.635100,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
133113,131.811500,44.635100,2,3,0,2,3,1,2,2,3,2,2,3,0,3,2,1,2,2
133114,132.442700,44.635100,2,3,0,2,3,1,2,2,3,2,2,3,0,3,2,1,2,2
133115,133.073900,44.635100,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
133116,133.705100,44.635100,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
133117,134.336300,44.635100,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
133118,134.967500,44.635100,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
133119,135.598700,44.635100,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
133586,68.042000,44.185940,2,1,3,2,0,2,3,1,1,2,2,3,3,3,0,2,1,1
133587,68.668300,44.185940,2,2,3,1,0,2,3,1,1,2,2,3,3,3,3,2,1,1
133588,69.294700,44.185940,2,1,3,2,0,2,3,1,2,2,2,3,3,3,0,2,1,1
133589,69.921100,44.185940,2,1,3,2,0,2,3,1,2,2,2,3,3,3,0,2,1,1
133590,70.547400,44.185940,2,1,3,2,0,2,3,1,2,2,2,3,3,3,0,2,1,1
133591,71.173800,44.185940,2,1,3,2,0,2,3,1,2,2,2,3,3,3,0,2,1,1
133592,71.800200,44.185940,2,1,3,2,0,2,3,1,2,2,2,3,3,3,0,2,1,1
133593,72.426500,44.185940,2,1,3,2,0,2,1,1,2,2,2,3,3,3,0,2,1,1
133594,73.052900,44.185940,2,1,3,2,0,2,1,1,2,2,2,3,3,3,0,2,1,1
133595,73.679300,44.185940,2,1,3,2,0,2,1,1,2,2,2,3,3,3,0,2,1,1
133596,74.305700,44.185940,2,1,3,2,0,2,1,1,1,2,2,3,3,3,0,2,1,1
133597,74.932000,44.185940,2,1,3,2,0,2,1,1,2,2,2,3,3,3,0,2,1,1
133598,75.558400,44.185940,2,2,0,2,3,2,2,2,2,2,2,3,0,3,3,1,2,2
133599,76.184800,44.185940,2,2,0,2,3,2,2,2,2,2,2,3,0,3,3,1,2,2
133600,76.811100,44.185940,2,2,0,2,3,2,2,2,2,2,2,3,0,3,3,1,2,2
133601,77.437500,44.185940,2,3,3,2,3,2,2,2,0,2,2,3,3,3,2,2,2,2
133602,78.063900,44.185940,2,3,3,2,3,2,1,1,0,2,2,3,3,3,2,2,1,1
133603,78.690200,44.185940,2,3,3,2,3,2,1,1,0,2,2,3,3,3,2,2,1,1
133604,79.316600,44.185940,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
133605,79.943000,44.185940,2,3,3,2,3,2,0,2,2,2,2,3,3,3,2,2,2,2
133606,80.569300,44.185940,2,3,3,2,3,2,3,1,2,2,2,3,3,3,2,2,1,1
133607,81.195700,44.185940,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
133608,81.822100,44.185940,2,3,3,2,3,2,1,3,0,2,2,3,3,3,2,2,1,3
133609,82.448400,44.185940,2,3,3,2,3,2,1,3,0,2,2,3,3,3,2,2,1,3
133610,83.074800,44.185940,2,3,3,2,3,2,1,3,0,2,2,3,3,3,2,2,1,3
133611,83.701200,44.185940,2,3,3,2,3,2,1,3,0,2,2,3,3,3,2,2,1,3
133612,84.327600,44.185940,2,3,3,2,3,2,1,1,0,2,2,3,3,3,2,2,1,1
133613,84.953900,44.185940,2,3,3,2,3,2,1,1,0,2,2,3,3,3,2,2,1,1
133614,85.580300,44.185940,2,3,3,2,3,2,1,1,0,2,2,3,3,3,2,2,1,1
133615,86.206700,44.185940,2,3,3,2,0,2,1,1,0,2,2,3,3,3,2,2,1,1
133616,86.833000,44.185940,2,3,3,2,0,2,1,1,0,2,2,3,3,3,2,2,1,1
133617,87.459400,44.185940,2,3,3,2,0,2,1,1,0,2,2,3,3,3,2,2,1,1
133618,88.085800,44.185940,2,0,0,2,3,2,2,2,0,2,2,3,0,3,1,1,2,2
133619,88.712100,44.185940,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
133620,89.338500,44.185940,2,3,3,2,0,2,3,1,0,2,2,3,3,3,2,2,1,1
133621,89.964900,44.185940,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
133622,90.591200,44.185940,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
133623,91.217600,44.185940,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
133624,91.844000,44.185940,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
133625,92.470300,44.185940,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
133626,93.096700,44.185940,2,0,0,2,3,2,0,2,0,2,2,3,0,3,1,1,2,2
133629,94.975800,44.185940,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133630,95.602200,44.185940,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133631,96.228600,44.185940,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133632,96.854900,44.185940,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133633,97.481300,44.185940,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
133634,98.107700,44.185940,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
133635,98.734000,44.185940,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133637,99.986800,44.185940,2,3,3,2,3,2,3,3,3,2,2,3,3,3,2,2,1,3
133642,103.118600,44.185940,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133643,103.745000,44.185940,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133644,104.371300,44.185940,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133645,104.997700,44.185940,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133646,105.624100,44.185940,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133647,106.250500,44.185940,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133648,106.876800,44.185940,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133649,107.503200,44.185940,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133650,108.129600,44.185940,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
133651,108.755900,44.185940,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
133652,109.382300,44.185940,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
133655,111.261400,44.185940,2,3,3,1,0,2,3,1,3,2,2,3,3,3,2,2,1,1
133663,116.272400,44.185940,2,3,0,2,3,1,0,2,3,2,2,3,0,3,2,1,2,2
133664,116.898700,44.185940,2,3,0,2,3,1,0,2,3,2,2,3,0,3,2,1,2,2
133665,117.525100,44.185940,2,3,0,2,3,1,0,2,3,2,2,3,0,3,2,1,2,2
133666,118.151500,44.185940,2,3,2,2,3,1,0,0,3,2,2,1,2,3,2,3,2,0
133667,118.777800,44.185940,2,3,2,2,3,1,0,0,3,2,2,1,2,3,2,3,2,0
133668,119.404200,44.185940,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
133669,120.030600,44.185940,2,0,2,2,3,1,0,2,3,2,2,1,2,3,1,3,2,2
133670,120.656900,44.185940,2,0,2,2,3,1,0,2,3,2,2,1,2,3,1,3,2,2
133671,121.283300,44.185940,2,0,2,2,3,1,0,2,3,2,2,1,2,3,1,3,2,2
133672,121.909700,44.185940,2,0,2,2,3,1,0,2,3,2,2,1,2,3,1,3,2,2
133673,122.536000,44.185940,2,0,2,2,3,1,0,2,3,2,2,1,2,3,1,3,2,2
133674,123.162400,44.185940,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
133675,123.788800,44.185940,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
133676,124.415100,44.185940,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
133677,125.041500,44.185940,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
133678,125.667900,44.185940,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
133679,126.294300,44.185940,2,0,2,2,3,1,0,2,3,2,2,1,2,3,1,3,2,2
133680,126.920600,44.185940,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
133681,127.547000,44.185940,2,3,1,2,3,1,0,1,3,2,2,1,1,3,2,0,1,1
133682,128.173400,44.185940,2,3,1,2,3,1,0,3,3,2,2,1,1,3,2,0,1,3
133683,128.799700,44.185940,2,3,1,2,3,1,0,1,3,2,2,1,1,3,2,0,1,1
133684,129.426100,44.185940,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
133685,130.052500,44.185940,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
133686,130.678800,44.185940,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
133687,131.305200,44.185940,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
133688,131.931600,44.185940,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
133689,132.557900,44.185940,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
133690,133.184300,44.185940,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
133691,133.810700,44.185940,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
133692,134.437000,44.185940,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
133693,135.063400,44.185940,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
134164,68.038800,43.736780,2,1,3,2,0,2,3,1,1,2,2,3,3,3,0,2,1,1
134165,68.660400,43.736780,2,1,3,2,0,2,3,1,1,2,2,3,3,3,0,2,1,1
134166,69.282100,43.736780,2,1,3,1,0,2,3,1,1,2,2,3,3,3,0,2,1,1
134167,69.903700,43.736780,2,1,3,2,0,2,3,1,2,2,2,3,3,3,0,2,1,1
134168,70.525400,43.736780,2,1,3,2,0,2,3,1,2,2,2,3,3,3,0,2,1,1
134169,71.147000,43.736780,2,1,3,2,0,2,3,1,2,2,2,3,3,3,0,2,1,1
134170,71.768700,43.736780,2,1,3,2,0,2,3,1,2,2,2,3,3,3,0,2,1,1
134171,72.390300,43.736780,2,1,3,2,0,2,3,1,2,2,2,3,3,3,0,2,1,1
134172,73.012000,43.736780,2,1,3,2,0,2,1,1,2,2,2,3,3,3,0,2,1,1
134173,73.633600,43.736780,2,1,3,2,0,2,1,1,2,2,2,3,3,3,0,2,1,1
134174,74.255300,43.736780,2,1,3,2,3,2,1,1,2,2,2,3,3,3,0,2,1,1
134175,74.876900,43.736780,2,1,3,2,3,2,2,2,2,2,2,3,3,3,0,2,2,2
134176,75.498600,43.736780,2,1,3,2,3,2,2,2,2,2,2,3,3,3,0,2,2,2
134177,76.120200,43.736780,2,1,3,2,3,2,2,2,2,2,2,3,3,3,0,2,2,2
134178,76.741900,43.736780,2,1,3,2,3,2,2,2,2,2,2,3,3,3,0,2,2,2
134179,77.363500,43.736780,2,1,3,2,3,2,2,2,2,2,2,3,3,3,0,2,2,2
134180,77.985200,43.736780,2,1,3,2,3,1,1,1,2,2,2,3,3,3,0,2,1,1
134181,78.606800,43.736780,2,1,3,2,3,1,3,1,2,2,2,3,3,3,0,2,1,1
134182,79.228500,43.736780,2,3,3,2,3,2,0,2,0,2,2,3,3,3,2,2,2,2
134183,79.850100,43.736780,2,0,0,2,3,1,0,2,1,2,2,3,0,3,1,1,2,2
134184,80.471800,43.736780,2,0,0,2,3,1,0,2,1,2,2,3,0,3,1,1,2,2
134185,81.093400,43.736780,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
134186,81.715100,43.736780,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
134187,82.336700,43.736780,2,3,3,2,3,2,1,1,0,2,2,3,3,3,2,2,1,1
134188,82.958400,43.736780,2,3,3,2,3,2,1,3,0,2,2,3,3,3,2,2,1,3
134189,83.580000,43.736780,2,3,3,2,3,2,1,3,0,2,2,3,3,3,2,2,1,3
134190,84.201700,43.736780,2,3,3,2,3,2,1,3,0,2,2,3,3,3,2,2,1,3
134191,84.823300,43.736780,2,3,3,0,3,2,1,3,0,2,2,3,3,3,2,2,1,3
134192,85.445000,43.736780,2,3,3,0,3,2,1,3,0,2,2,3,3,3,2,2,1,3
134193,86.066600,43.736780,2,3,3,2,3,2,1,3,0,2,2,3,3,3,2,2,1,3
134194,86.688300,43.736780,2,3,3,2,3,2,1,3,0,2,2,3,3,3,2,2,1,3
134195,87.309900,43.736780,2,3,3,2,3,2,2,2,0,2,2,3,3,3,2,2,2,2
134196,87.931600,43.736780,2,3,3,2,0,2,1,3,0,2,2,3,3,3,2,2,1,3
134197,88.553200,43.736780,2,3,3,2,0,2,1,3,3,2,2,3,3,3,2,2,1,3
134198,89.174900,43.736780,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
134199,89.796500,43.736780,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
134200,90.418200,43.736780,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
134201,91.039800,43.736780,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
134202,91.661500,43.736780,2,3,3,2,0,2,3,1,0,2,2,3,3,3,2,2,1,1
134203,92.283100,43.736780,2,3,3,2,0,2,3,3,0,2,2,3,3,3,2,2,1,3
134204,92.904800,43.736780,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
134205,93.526400,43.736780,2,3,3,2,0,2,3,3,3,2,2,3,3,3,2,2,1,3
134206,94.148100,43.736780,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
134207,94.769700,43.736780,2,3,3,2,3,2,3,1,0,2,2,3,3,3,2,2,1,1
134208,95.391400,43.736780,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
134209,96.013100,43.736780,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
134210,96.634700,43.736780,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
134211,97.256400,43.736780,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
134212,97.878000,43.736780,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
134213,98.499700,43.736780,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
134214,99.121300,43.736780,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
134215,99.743000,43.736780,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
134216,100.364600,43.736780,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
134217,100.986300,43.736780,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
134219,102.229600,43.736780,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
134220,102.851200,43.736780,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
134221,103.472900,43.736780,2,3,3,2,0,2,3,3,3,2,2,3,3,3,2,2,1,3
134222,104.094500,43.736780,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
134223,104.716200,43.736780,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
134224,105.337800,43.736780,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
134225,105.959500,43.736780,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
134226,106.581100,43.736780,2,3,3,2,3,2,3,1,3,2,2,3,3,3,2,2,1,1
134227,107.202800,43.736780,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
134228,107.824400,43.736780,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
134229,108.446100,43.736780,2,3,3,2,0,2,3,1,3,2,2,3,3,3,2,2,1,1
134233,110.932700,43.736780,2,3,3,1,0,2,3,1,3,2,2,3,3,3,2,2,1,1
134241,115.905900,43.736780,2,3,0,2,3,1,0,2,3,2,2,3,0,3,2,1,2,2
134242,116.527500,43.736780,2,3,0,2,3,1,0,2,3,2,2,3,0,3,2,1,2,2
134243,117.149200,43.736780,2,3,0,2,3,1,0,0,3,2,2,3,0,3,2,1,2,0
134244,117.770800,43.736780,2,3,2,2,3,1,0,0,3,2,2,1,2,3,2,3,2,0
134245,118.392500,43.736780,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
134246,119.014100,43.736780,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
134247,119.635800,43.736780,2,0,2,2,3,1,0,2,3,2,2,1,2,3,1,3,2,2
134248,120.257400,43.736780,2,0,2,2,3,1,0,2,3,2,2,1,2,3,1,3,2,2
134249,120.879100,43.736780,2,0,2,2,3,1,0,2,3,2,2,1,2,3,1,3,2,2
134250,121.500700,43.736780,2,0,2,2,3,1,0,2,3,2,2,1,2,3,1,3,2,2
134251,122.122400,43.736780,2,0,2,2,3,1,0,2,3,2,2,1,2,3,1,3,2,2
134252,122.744000,43.736780,2,0,2,2,3,1,0,2,3,2,2,1,2,3,1,3,2,2
134253,123.365700,43.736780,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
134254,123.987300,43.736780,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
134255,124.609000,43.736780,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
134256,125.230600,43.736780,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
134257,125.852300,43.736780,2,0,2,2,3,1,2,2,3,2,2,1,2,3,1,3,2,2
134258,126.474000,43.736780,2,0,2,2,3,1,0,2,3,2,2,1,2,3,1,3,2,2
134259,127.095600,43.736780,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
134260,127.717300,43.736780,2,3,1,2,3,1,0,1,3,2,2,1,1,3,2,0,1,1
134261,128.338900,43.736780,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
134262,128.960600,43.736780,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
134263,129.582200,43.736780,2,3,2,2,3,1,0,2,3,2,2,1,2,3,2,3,2,2
134264,130.203900,43.736780,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
134265,130.825500,43.736780,2,3,1,2,3,1,2,1,3,2,2,1,1,3,2,0,1,1
134266,131.447200,43.736780,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
134267,132.068800,43.736780,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
134268,132.690500,43.736780,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
134269,133.312100,43.736780,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
134270,133.933800,43.736780,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
134271,134.555400,43.736780,2,3,2,2,3,1,2,0,3,2,2,1,2,3,2,3,2,0
134272,135.177100,43.736780,2,3,2,2,3,1,2,2,3,2,2,1,2,3,2,3,2,2
134749,69.284800,43.287630,2,2,3,1,0,2,3,1,1,2,2,3,3,3,3,2,1,1
